FIPS,AVLN_AFREQ,AVLN_RISKR,CFLD_AFREQ,CFLD_RISKR,CWAV_AFREQ,CWAV_RISKR,DRGT_AFREQ,DRGT_RISKR,ERQK_AFREQ,ERQK_RISKR,HAIL_AFREQ,HAIL_RISKR,HWAV_AFREQ,HWAV_RISKR,HRCN_AFREQ,HRCN_RISKR,ISTM_AFREQ,ISTM_RISKR,LNDS_AFREQ,LNDS_RISKR,LTNG_AFREQ,LTNG_RISKR,RFLD_AFREQ,RFLD_RISKR,SWND_AFREQ,SWND_RISKR,TRND_AFREQ,TRND_RISKR,TSUN_AFREQ,TSUN_RISKR,VLCN_AFREQ,VLCN_RISKR,WFIR_AFREQ,WFIR_RISKR,WNTW_AFREQ,WNTW_RISKR,ST,STATE,ST_ABBR,STCNTY,COUNTY,LOCATION,AREA_SQMI,E_TOTPOP,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EP_NOINT,EP_AFAM,EP_HISP,EP_ASIAN,EP_AIAN,EP_NHPI,EP_TWOMORE,EP_OTHERRACE
37149,,Not Applicable,,Not Applicable,0.012796937134254,Relatively Low,39.45511463886538,Very Low,0.000766682540004,Very Low,5.629325496270078,Very Low,0.0,No Rating,0.035065162760797,Very Low,1.861226920786182,Relatively High,0.025060097964946,Relatively Moderate,61.79561964196867,Relatively Low,0.75,Very Low,2.270791056711897,Relatively Low,0.123562716912227,Relatively Low,,Not Applicable,,Not Applicable,0.000307048495401,Very Low,2.158102675675678,Very Low,37.0,North Carolina,NC,37149.0,Polk County,"Polk County, North Carolina",237.686832136844,19538.0,19.6,4.3,20.1,7.2,9.9,31.7,15.7,18.1,3.5,0.9,14.5,3.6,12.7,2.0,3.7,1.7,19.0,4.9,5.9,0.2,0.1,0.0,1.7,1.6
37151,,Not Applicable,,Not Applicable,0.0,No Rating,20.123325904959614,Relatively Moderate,0.00032465979019,Relatively Low,4.983050031528187,Relatively Moderate,0.123839009287925,Relatively Low,0.092414544808202,Relatively Low,1.813985789973988,Relatively Moderate,0.01,Relatively Moderate,54.22156604345738,Relatively Moderate,1.708333333333333,Relatively Moderate,2.006864428851976,Relatively Low,0.301630970294693,Relatively Moderate,,Not Applicable,,Not Applicable,3.1143707994e-05,Very Low,1.733746130030957,Relatively High,37.0,North Carolina,NC,37151.0,Randolph County,"Randolph County, North Carolina",782.315407902574,144403.0,25.3,3.9,21.4,16.0,12.9,18.0,22.2,17.2,5.6,2.6,22.6,2.9,20.2,2.3,3.7,1.1,14.4,5.5,12.4,1.2,0.1,0.0,3.2,0.2
37153,,Not Applicable,,Not Applicable,0.0,No Rating,19.68659409757021,Relatively Low,0.000492976428205,Very Low,4.080005505855377,Relatively Low,0.743034055727554,Relatively Moderate,0.180806594983884,Relatively Low,1.288683261146172,Relatively High,0.01,Relatively Low,71.31413317868521,Relatively Moderate,0.833333333333333,Relatively Low,3.012877084252441,Relatively Moderate,0.235881406893544,Relatively Moderate,,Not Applicable,,Not Applicable,0.000402885285242,Relatively Low,1.176470588235295,Relatively Moderate,37.0,North Carolina,NC,37153.0,Richmond County,"Richmond County, North Carolina",473.689054143244,43149.0,36.7,9.6,30.1,17.3,10.3,17.9,23.3,16.2,11.2,1.0,44.4,2.4,20.5,3.7,10.7,2.9,20.0,31.8,7.1,0.7,2.3,0.0,2.3,0.2
37155,,Not Applicable,,Not Applicable,0.0,No Rating,13.81336515397169,Relatively Moderate,0.000904730159559,Relatively Low,3.927228656477409,Relatively Low,0.866873065015481,Relatively Moderate,0.251294282740503,Relatively High,0.847753342983063,Relatively High,0.01,Relatively Low,78.93410669748889,Relatively Moderate,0.666666666666667,Relatively Moderate,3.116102782051007,Relatively High,0.551051674520923,Relatively High,,Not Applicable,,Not Applicable,0.000346601675133,Relatively Low,0.990712074303404,Relatively High,37.0,North Carolina,NC,37155.0,Robeson County,"Robeson County, North Carolina",947.294277820248,117573.0,41.9,6.4,26.3,21.6,14.5,15.7,24.9,17.0,10.4,2.2,75.7,2.0,37.4,4.2,8.0,3.0,29.6,23.5,9.4,0.6,39.8,0.0,2.2,0.2
37157,,Not Applicable,,Not Applicable,0.0,No Rating,17.19872465686258,Relatively Moderate,0.000264451303532,Very Low,5.110198282288027,Relatively Low,0.061921939846979,Relatively Low,0.093387220223665,Relatively Low,1.90521476546191,Relatively Low,0.01,Relatively Moderate,55.68397671097864,Relatively Moderate,2.041666666666667,Relatively Low,2.647209972927841,Relatively Moderate,0.173535752408059,Relatively Low,,Not Applicable,,Not Applicable,2.7980224481e-05,Very Low,2.291319705464488,Relatively High,37.0,North Carolina,NC,37157.0,Rockingham County,"Rockingham County, North Carolina",565.641959354202,91209.0,28.5,6.5,24.5,16.4,10.0,20.8,20.1,17.6,6.8,1.4,28.9,5.0,17.5,1.6,7.0,1.5,22.7,17.4,6.5,0.6,0.1,0.2,3.6,0.5
37159,,Not Applicable,,Not Applicable,0.0,No Rating,29.3429829987124,Relatively Moderate,0.000456757178037,Relatively Low,5.114581675000934,Relatively Low,0.061919504643963,Relatively Low,0.083873903160668,Relatively Low,2.111816830773402,Relatively High,0.01,Relatively Moderate,60.8052487184419,Relatively Low,1.083333333333333,Relatively Low,2.370467402522489,Relatively Moderate,0.228443360875891,Relatively Moderate,,Not Applicable,,Not Applicable,1.0620006937e-05,Very Low,2.167182662538701,Relatively Moderate,37.0,North Carolina,NC,37159.0,Rowan County,"Rowan County, North Carolina",511.609282919408,147067.0,26.1,6.3,22.7,12.6,10.8,17.7,22.0,15.5,6.6,2.4,29.6,3.7,17.1,2.8,5.9,3.0,12.5,15.8,9.8,1.1,0.1,0.0,2.8,0.1
37161,,Not Applicable,,Not Applicable,0.006372087636001,Very Low,36.69027384091664,Very Low,0.000646617518596,Relatively Low,5.641939872334452,Relatively Low,0.0,No Rating,0.0397930146514,Relatively Low,1.79760271061012,Very High,0.021939506611083,Relatively High,59.21457312375939,Relatively Moderate,0.916666666666667,Relatively Low,2.468990924393942,Relatively Moderate,0.290573328759517,Relatively Low,,Not Applicable,,Not Applicable,0.000305692292549,Relatively Low,2.144514013852043,Very Low,37.0,North Carolina,NC,37161.0,Rutherford County,"Rutherford County, North Carolina",565.436830311438,64680.0,30.0,6.0,20.5,14.1,11.9,21.7,20.2,21.2,6.9,0.7,18.1,1.3,18.2,3.1,6.0,2.0,19.3,8.6,5.0,0.5,0.1,0.0,3.2,0.5
37163,,Not Applicable,0.0,No Rating,0.0,No Rating,9.636551148727722,Relatively Moderate,0.000501696573556,Relatively Low,4.568351527458536,Relatively Low,1.17648488846456,Relatively Moderate,0.270262619229307,Relatively High,1.028962128899434,Relatively Moderate,0.01,Relatively Low,63.52464168475159,Relatively Low,1.083333333333333,Relatively Moderate,2.079725855867678,Relatively High,0.696517967402798,Relatively Moderate,,Insufficient Data,,Not Applicable,0.000406602880346,Relatively Low,0.928803692059981,Relatively Moderate,37.0,North Carolina,NC,37163.0,Sampson County,"Sampson County, North Carolina",945.929257442672,59317.0,31.9,5.7,24.2,17.4,15.8,18.1,24.2,14.1,6.4,4.5,50.2,2.4,35.4,4.1,5.1,2.2,22.2,25.0,21.0,0.6,1.4,0.0,2.0,0.2
37165,,Not Applicable,,Not Applicable,0.0,No Rating,16.631607518407186,Relatively Low,0.000796674440255,Relatively Low,3.836562020448076,Relatively Low,1.114551083591332,Relatively Moderate,0.211387619553466,Relatively Low,0.918090105857216,Relatively High,0.01,Relatively Low,77.9099450021831,Relatively Moderate,0.791666666666667,Relatively Low,2.854961741233528,Relatively Moderate,0.161717675606495,Relatively Moderate,,Not Applicable,,Not Applicable,0.000481293289663,Relatively Low,0.990712074303405,Relatively Moderate,37.0,North Carolina,NC,37165.0,Scotland County,"Scotland County, North Carolina",319.140324734572,34222.0,40.2,10.8,28.2,17.8,12.3,18.0,22.7,16.7,10.6,0.7,58.8,2.1,27.5,5.3,11.5,6.4,20.4,39.0,3.6,0.4,11.5,0.0,3.8,0.5
37167,,Not Applicable,,Not Applicable,0.0,No Rating,23.467247981571333,Very Low,0.000436388758321,Very Low,4.771592015292091,Relatively Low,0.433436532507739,Relatively Low,0.10214747155897,Relatively Low,2.090939712308188,Relatively Moderate,0.01,Relatively Low,63.255413362874464,Relatively Low,2.166666666666667,Relatively Low,2.419155685441662,Relatively Low,0.184385573575569,Relatively Low,,Not Applicable,,Not Applicable,1.6798432116e-05,Very Low,1.300309597523221,Very Low,37.0,North Carolina,NC,37167.0,Stanly County,"Stanly County, North Carolina",395.078888102386,62723.0,23.9,4.3,21.4,14.0,11.2,18.9,21.5,17.1,6.5,1.4,20.3,0.6,11.2,2.8,5.4,3.4,13.8,11.2,4.8,1.9,0.0,0.0,2.3,0.0
37169,,Not Applicable,,Not Applicable,0.0,No Rating,17.848666889706884,Relatively Low,0.000327152249354,Very Low,5.183674679042332,Relatively Low,0.0,No Rating,0.081766758304261,Relatively Low,2.124941564741269,Very Low,0.018541535568874,Relatively Low,56.9741764065563,Relatively Low,0.666666666666667,Very Low,2.79479591855314,Relatively Low,0.131956537020206,Relatively Low,,Not Applicable,,Not Applicable,5.2681599214e-05,Very Low,2.291021671826624,Relatively Low,37.0,North Carolina,NC,37169.0,Stokes County,"Stokes County, North Carolina",449.344566283324,44696.0,21.9,5.3,21.2,12.5,8.6,21.9,18.5,19.8,6.0,0.2,10.2,1.0,23.6,2.6,2.8,1.2,18.4,4.3,3.6,0.0,0.3,0.0,1.5,0.5
37171,,Not Applicable,,Not Applicable,3.033351541e-06,Very Low,13.730718322466997,Relatively Low,0.00043021847117,Very Low,5.272930914809817,Relatively Low,0.0,No Rating,0.04473554589244,Relatively Low,1.332909166604161,Relatively Moderate,0.01,Relatively Moderate,55.677731095480475,Relatively Moderate,1.875,Relatively Low,2.760556034783121,Relatively Moderate,0.13540450905063,Relatively Low,,Not Applicable,,Not Applicable,8.0446660351e-05,Very Low,2.662575858246781,Relatively Moderate,37.0,North Carolina,NC,37171.0,Surry County,"Surry County, North Carolina",532.644446907802,71429.0,29.3,4.9,21.5,18.0,12.6,20.6,21.0,19.0,5.9,2.1,17.4,2.9,23.1,2.2,5.1,1.5,21.7,3.5,11.5,0.6,0.2,0.1,1.4,0.1
37173,,Not Applicable,,Not Applicable,0.248276292890947,Relatively Moderate,31.589944964723923,Very Low,0.001402640547976,Very Low,3.927728690510731,Relatively Low,0.0,No Rating,0.018056235582386,Very Low,0.318473920172669,Relatively Low,0.120243093493849,Relatively Moderate,35.76943336493066,Relatively Low,1.0,Relatively Low,3.655388895984466,Relatively Low,0.191427099486779,Relatively Low,,Not Applicable,,Not Applicable,0.001094867148228,Very Low,6.881123863248786,Relatively Moderate,37.0,North Carolina,NC,37173.0,Swain County,"Swain County, North Carolina",527.728258404552,14130.0,30.0,7.5,18.4,14.9,24.0,19.2,22.6,17.9,8.2,0.5,40.5,0.2,23.9,4.7,8.9,2.4,25.5,1.2,6.9,0.5,27.9,0.0,3.9,0.0
37175,,Not Applicable,,Not Applicable,0.250780062868565,Relatively Moderate,35.490995371688186,Very Low,0.000987436690756,Very Low,4.866170774005542,Very Low,0.0,No Rating,0.035495703742112,Very Low,1.558497666400294,Relatively High,0.028385603328623,Relatively High,64.82519343618654,Relatively Moderate,2.333333333333333,Relatively Low,2.354170017230048,Relatively Low,0.155475427553764,Relatively Low,,Not Applicable,,Not Applicable,3.3395909359e-05,Very Low,2.459883013038652,Very Low,37.0,North Carolina,NC,37175.0,Transylvania County,"Transylvania County, North Carolina",378.358183074996,33131.0,20.5,4.0,21.2,6.2,13.6,31.0,15.5,14.9,5.7,0.6,10.2,2.8,14.0,2.6,4.6,3.6,13.8,4.3,3.5,0.1,0.2,0.0,1.9,0.2
37177,,Not Applicable,0.79700000002725,Relatively Low,0.0,No Rating,0.318181818181818,Very Low,0.000374981401865,Very Low,2.213502088657259,Very Low,1.887218149842024,Relatively Low,0.551597830593328,Relatively Moderate,0.570445724720201,Very Low,0.015233652239565,Relatively Low,98.21357617748416,Very Low,0.083333333333333,Relatively Low,1.008388141315206,Very Low,0.21097755841025,Very Low,,Insufficient Data,,Not Applicable,0.001427366610832,Relatively Low,1.415413612381516,Relatively Low,37.0,North Carolina,NC,37177.0,Tyrrell County,"Tyrrell County, North Carolina",390.77640950034,3389.0,25.7,3.9,26.6,22.7,12.3,22.4,17.1,19.9,5.7,1.7,42.9,0.0,30.6,1.3,7.6,19.8,24.6,32.8,8.6,0.4,0.0,0.0,1.2,0.0
37179,,Not Applicable,,Not Applicable,0.0,No Rating,24.242994086454168,Relatively Low,0.000766562502293,Relatively Low,4.604457503822338,Relatively Moderate,0.123839009287926,Relatively Low,0.107290860379122,Relatively Low,1.90674870371774,Very High,0.01,Relatively Low,63.95061130117877,Relatively Moderate,2.666666666666667,Relatively Low,3.057861523336268,Relatively High,0.339714327247292,Relatively High,,Not Applicable,,Not Applicable,1.2550713233e-05,Very Low,1.671826625387002,Relatively Low,37.0,North Carolina,NC,37179.0,Union County,"Union County, North Carolina",632.736684596626,240109.0,12.8,4.3,17.9,9.6,8.8,13.1,26.0,9.2,5.2,2.6,30.3,1.7,5.0,2.4,2.7,1.1,6.8,11.1,11.8,3.8,0.1,0.0,3.1,0.4
37181,,Not Applicable,,Not Applicable,0.0,No Rating,15.690639364737198,Relatively Low,0.000209561403113,Very Low,3.861673774004996,Relatively Low,0.495356037151703,Relatively Low,0.14537496831179,Relatively Low,1.547305481092931,Relatively Low,0.01,Relatively Low,47.98269842764001,Relatively Low,0.375,Very Low,1.327249992991828,Relatively Low,0.100384401367112,Relatively Low,,Not Applicable,,Not Applicable,2.327622615e-05,Very Low,1.981424148606807,Relatively Moderate,37.0,North Carolina,NC,37181.0,Vance County,"Vance County, North Carolina",252.395449217062,42492.0,30.8,7.0,29.6,15.3,12.5,18.7,23.7,18.3,11.0,1.4,61.8,2.0,23.4,2.0,7.8,1.6,19.7,48.8,8.5,0.9,0.1,0.0,3.4,0.0
37183,,Not Applicable,,Not Applicable,0.0,No Rating,15.41019457288646,Relatively Moderate,0.000240836269536,Relatively Low,4.449681404129672,Relatively High,0.928792569659447,Relatively Low,0.178402044471559,Relatively Moderate,1.595061541422057,Very High,0.01,Relatively Moderate,56.7579097297376,Relatively High,4.291666666666667,Relatively High,0.992622225610248,Relatively Moderate,0.412858605345556,Relatively High,,Not Applicable,,Not Applicable,1.9114490985e-05,Relatively Low,1.424148606811144,Relatively Moderate,37.0,North Carolina,NC,37183.0,Wake County,"Wake County, North Carolina",834.611238467344,1132103.0,13.9,4.2,23.3,6.0,8.3,12.2,23.4,8.8,6.1,2.5,41.7,18.7,2.7,2.0,4.0,1.9,5.8,19.2,10.4,7.9,0.2,0.0,3.5,0.5
37185,,Not Applicable,,Not Applicable,0.0,No Rating,13.913001541541114,Relatively Low,0.000188622408955,Very Low,3.383474434383652,Relatively Low,0.619195046439629,Relatively Low,0.168924876891308,Relatively Low,1.386884114293635,Relatively Low,0.01,Relatively Low,55.85037687838162,Relatively Low,0.75,Very Low,0.873627719297332,Very Low,0.211032168634896,Relatively Low,,Not Applicable,,Not Applicable,2.5150491168e-05,Very Low,1.981424148606813,Relatively Moderate,37.0,North Carolina,NC,37185.0,Warren County,"Warren County, North Carolina",429.390775927022,18803.0,38.6,9.9,27.9,14.6,11.2,26.3,18.0,22.0,9.3,1.0,62.2,1.1,35.1,1.9,10.4,4.7,25.5,47.7,4.2,0.6,5.1,0.0,4.1,0.4
37187,,Not Applicable,0.79700000021811,Very Low,0.0,No Rating,0.954545454545455,Very Low,0.000285403117478,Very Low,2.1945050352582,Very Low,1.324277439471456,Relatively Low,0.377872169598011,Relatively Moderate,0.600802250374216,Relatively Low,0.011253446852921,Relatively Low,71.61768455728614,Relatively Low,0.333333333333333,Relatively Low,0.891152688994428,Very Low,0.214039239954694,Relatively Low,,Insufficient Data,,Not Applicable,0.000424356599937,Very Low,1.11514945417085,Relatively Moderate,37.0,North Carolina,NC,37187.0,Washington County,"Washington County, North Carolina",346.509634118502,11051.0,35.0,12.7,30.5,14.2,8.7,26.0,20.2,23.6,9.6,0.0,56.9,0.6,23.3,0.1,18.2,1.3,33.6,47.6,6.2,0.0,0.4,0.0,2.4,0.3
37189,,Not Applicable,,Not Applicable,0.371517027863778,Relatively Moderate,24.683773930484083,Relatively Low,0.000612229266905,Very Low,4.505190939928485,Relatively Low,0.0,No Rating,0.032075579006332,Very Low,0.796566386430065,Relatively Low,0.060472409918353,Relatively High,39.3995964339326,Relatively Low,3.083333333333333,Relatively Moderate,2.776522251265783,Relatively Low,0.090909227480007,Relatively Low,,Not Applicable,,Not Applicable,4.7625733951e-05,Very Low,6.439635980138121,Relatively Moderate,37.0,North Carolina,NC,37189.0,Watauga County,"Watauga County, North Carolina",312.439470856394,54540.0,34.5,9.3,33.6,7.5,9.4,16.2,12.1,11.1,2.7,0.7,8.9,11.4,7.9,1.3,3.4,10.6,10.8,1.7,4.0,1.4,0.3,0.0,1.5,0.1
37191,,Not Applicable,,Not Applicable,0.0,No Rating,8.189744608187217,Relatively Moderate,0.000342443642948,Relatively Low,4.503951246344313,Relatively Moderate,1.176470588235294,Relatively Moderate,0.26092182122013,Relatively High,0.87339645960324,Relatively Moderate,0.01,Relatively Low,54.02641694009361,Relatively Moderate,1.333333333333333,Relatively High,1.38312369680011,Relatively Moderate,0.379176355537262,Relatively Moderate,,Not Applicable,,Not Applicable,1.3621286161e-05,Very Low,1.176470588235294,Relatively High,37.0,North Carolina,NC,37191.0,Wayne County,"Wayne County, North Carolina",553.921674842382,117480.0,29.9,5.0,27.9,14.3,12.2,16.6,23.4,15.6,8.1,3.5,48.4,4.3,22.7,3.0,7.0,2.5,13.1,30.5,12.7,1.1,0.1,0.1,3.6,0.2
37193,,Not Applicable,,Not Applicable,1.4637199786e-05,Very Low,25.066390153170094,Very Low,0.000491248859611,Very Low,5.084595444391637,Relatively Low,0.0,No Rating,0.0414998156776,Relatively Low,1.141935714040363,Relatively Moderate,0.019937686400502,Relatively Moderate,50.79573648990426,Relatively Moderate,1.666666666666667,Relatively Low,2.699105454238801,Relatively Moderate,0.245229506739856,Relatively Low,,Not Applicable,,Not Applicable,9.765198929e-05,Very Low,2.601297917760537,Relatively Low,37.0,North Carolina,NC,37193.0,Wilkes County,"Wilkes County, North Carolina",753.677395145988,66125.0,28.3,6.0,20.5,18.5,11.7,22.3,20.0,19.0,5.3,0.6,13.5,3.0,24.0,1.4,5.7,1.4,15.5,3.7,7.0,0.4,0.2,0.4,1.7,0.0
37195,,Not Applicable,,Not Applicable,0.0,No Rating,10.126901082100368,Relatively Moderate,0.000306037393796,Very Low,4.276264546903302,Relatively Moderate,1.11455108359133,Relatively Moderate,0.238713207081413,Relatively Moderate,0.81162369216152,Relatively Moderate,0.01,Relatively Low,54.741408446915486,Relatively Moderate,1.125,Relatively Moderate,0.962853646058948,Relatively Low,0.225416127479856,Relatively Moderate,,Not Applicable,,Not Applicable,1.0462837839e-05,Very Low,1.176470588235295,Relatively Moderate,37.0,North Carolina,NC,37195.0,Wilson County,"Wilson County, North Carolina",367.57413297855,78667.0,35.0,6.6,28.5,16.6,12.0,18.9,22.8,14.8,7.9,1.7,54.6,2.8,14.4,2.5,9.2,1.8,20.0,39.1,11.2,1.0,0.2,0.0,2.6,0.5
37197,,Not Applicable,,Not Applicable,0.0,No Rating,23.307145108982876,Relatively Low,0.000397209080354,Very Low,5.386790124589901,Relatively Low,0.0,No Rating,0.057267116787959,Very Low,1.631127703259949,Relatively Low,0.01,Relatively Low,57.1488812117212,Relatively Moderate,0.791666666666667,Very Low,2.626606178279323,Relatively Low,0.108428291897825,Relatively Low,,Not Applicable,,Not Applicable,4.2883615207e-05,Very Low,2.229102167182664,Relatively Low,37.0,North Carolina,NC,37197.0,Yadkin County,"Yadkin County, North Carolina",334.94272824008,37280.0,26.0,5.2,21.3,13.5,12.2,20.6,20.6,15.6,4.6,1.6,17.1,2.5,21.8,2.9,4.6,1.0,18.9,2.9,11.6,0.1,0.1,0.0,1.9,0.6
37199,,Not Applicable,,Not Applicable,0.495356517123704,Relatively Moderate,29.964189863568848,Relatively Low,0.000745375350453,Very Low,4.383862035494163,Relatively Low,0.0,No Rating,0.025063289977248,Very Low,0.769208946831241,Relatively Moderate,0.01,Relatively Low,35.243752210265605,Relatively Low,1.0,Very Low,2.899421929233398,Relatively Low,0.087344529109083,Relatively Low,,Not Applicable,,Not Applicable,0.00175254473363,Very Low,8.730672802992661,Relatively Low,37.0,North Carolina,NC,37199.0,Yancey County,"Yancey County, North Carolina",312.592049486448,18538.0,25.7,7.6,20.3,11.5,10.1,26.2,18.5,18.4,5.3,0.8,8.0,2.0,17.6,1.9,4.2,0.9,20.2,0.4,5.4,0.4,0.1,0.0,1.7,0.0
38001,,Not Applicable,,Not Applicable,2.167182662538701,Relatively Moderate,31.181818181818183,Very Low,5.6391804771e-05,Very Low,2.749985097842987,Relatively Low,0.123839009287926,Very Low,,Not Applicable,0.508833846140844,Very Low,0.01,Relatively Low,26.06871973243395,Very Low,0.166666666666667,Very Low,1.846471292112319,Relatively Low,0.178296730459689,Very Low,,Not Applicable,,Not Applicable,0.000642467905156,Very Low,4.396284829721355,Relatively Moderate,38.0,North Dakota,ND,38001.0,Adams County,"Adams County, North Dakota",987.546173871698,2190.0,18.9,0.7,18.2,6.7,10.2,27.7,22.2,13.1,4.0,0.0,7.9,9.9,5.7,0.0,7.1,3.8,18.5,0.5,3.8,0.5,1.2,0.0,1.6,0.3
38003,,Not Applicable,,Not Applicable,3.839009287925696,Relatively High,2.698333391556071,Very Low,5.6266123288e-05,Very Low,3.889733493368545,Relatively Moderate,0.43343653250774,Relatively Low,,Not Applicable,0.700088697160516,Relatively High,0.01,Relatively Low,25.40197844515257,Very Low,1.0,Very Low,2.088540270782712,Relatively Moderate,0.91241181957677,Relatively Low,,Not Applicable,,Not Applicable,0.00029773090277,Very Low,8.544891640866894,Relatively High,38.0,North Dakota,ND,38003.0,Barnes County,"Barnes County, North Dakota",1491.558739322674,10826.0,19.0,3.3,20.4,5.0,6.2,22.6,20.0,13.1,4.7,0.1,10.0,13.4,6.2,0.4,5.6,5.7,17.3,1.9,2.3,1.3,1.4,0.1,3.1,0.0
38005,,Not Applicable,,Not Applicable,5.077399380804946,Relatively Moderate,10.5396982504941,Very Low,4.4161400998e-05,Very Low,2.866367627646447,Relatively Low,0.0,No Rating,,Not Applicable,0.589373867971888,Relatively High,0.01,Relatively Low,19.334776380870032,Very Low,2.5,Relatively Low,1.229127079646327,Relatively Low,0.68503382281095,Very Low,,Not Applicable,,Not Applicable,0.001373205488997,Relatively Low,6.439628482972132,Relatively High,38.0,North Dakota,ND,38005.0,Benson County,"Benson County, North Dakota",1388.554673246242,5960.0,39.3,2.2,15.9,12.8,8.0,14.0,35.1,13.2,13.8,1.6,60.1,3.0,16.8,10.1,9.2,0.3,22.1,0.3,1.4,0.6,54.6,0.2,3.1,0.0
38007,,Not Applicable,,Not Applicable,2.291021671826625,Relatively Moderate,21.636363636363633,Very Low,5.2524280418e-05,Very Low,2.361251923539532,Relatively Low,0.0,No Rating,,Not Applicable,0.439549131447298,Relatively Low,0.01,Relatively Low,21.013873475890847,Very Low,0.25,Very Low,1.368675971070052,Relatively Low,0.202007058334247,Very Low,,Not Applicable,,Not Applicable,0.000521259436941,Very Low,3.962848297213624,Relatively Moderate,38.0,North Dakota,ND,38007.0,Billings County,"Billings County, North Dakota",1148.487917261744,839.0,13.8,2.1,9.7,4.8,5.5,25.3,20.1,7.7,1.9,0.0,1.4,1.8,15.6,0.0,3.8,3.0,17.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0
38009,,Not Applicable,,Not Applicable,5.634674922600612,Relatively Moderate,16.83208872211778,Relatively Low,4.8985508898e-05,Very Low,1.515669292231203,Very Low,0.123839009287926,Very Low,,Not Applicable,0.535397197643383,Relatively High,0.01,Relatively Low,19.55051955772906,Very Low,0.583333333333333,Very Low,0.570760908070767,Relatively Moderate,0.431321504747507,Very Low,,Not Applicable,,Not Applicable,0.001021150447294,Relatively Low,6.501547987616107,Very High,38.0,North Dakota,ND,38009.0,Bottineau County,"Bottineau County, North Dakota",1668.857090079192,6411.0,13.1,3.5,12.8,7.3,8.0,24.6,21.7,13.6,4.2,0.0,9.9,2.9,8.5,1.5,2.2,4.5,11.7,0.5,2.5,0.4,5.1,0.0,1.4,0.0
38011,,Not Applicable,,Not Applicable,2.043343653250772,Relatively Moderate,39.24915279425248,Very Low,6.8374889889e-05,Very Low,2.558261568334641,Relatively Low,0.0,No Rating,,Not Applicable,0.571060991465365,Relatively Low,0.01,Relatively Low,24.662644996659544,Very Low,0.166666666666667,Very Low,1.575035165066416,Relatively Low,0.205124993174122,Very Low,,Not Applicable,,Not Applicable,0.000757514000584,Very Low,4.458204334365322,Relatively High,38.0,North Dakota,ND,38011.0,Bowman County,"Bowman County, North Dakota",1161.808198422912,2975.0,16.4,4.1,9.1,11.0,10.3,23.0,25.1,10.8,3.1,1.8,8.1,2.5,9.8,1.3,1.6,2.6,13.0,0.0,5.4,0.0,1.1,0.3,1.2,0.0
38013,,Not Applicable,,Not Applicable,5.758513931888545,Relatively Moderate,21.954545454545507,Very Low,7.2803385151e-05,Very Low,1.273334116547202,Very Low,0.123839009287926,Very Low,,Not Applicable,0.518180630611866,Relatively Moderate,0.01,Very Low,21.83758466077221,Very Low,0.083333333333333,Very Low,0.572569168927923,Very Low,0.202965850778865,Very Low,,Not Applicable,,Not Applicable,0.000395110652932,Very Low,4.767801857585141,Relatively Moderate,38.0,North Dakota,ND,38013.0,Burke County,"Burke County, North Dakota",1103.618667546902,2184.0,11.4,2.0,9.4,8.1,3.8,21.4,24.7,12.2,1.2,0.7,7.1,3.3,7.2,1.9,1.3,0.2,11.3,0.7,1.1,2.6,0.5,0.0,2.3,0.0
38015,,Not Applicable,,Not Applicable,3.107789852674176,Relatively High,14.27430463111329,Very Low,5.1328198261e-05,Very Low,2.639524523690749,Relatively High,0.372934782320901,Relatively Moderate,,Not Applicable,0.987424889349644,Relatively High,0.010038161224138,Relatively Low,26.446175973184065,Relatively Moderate,1.125,Relatively Moderate,1.55825554096088,Relatively Moderate,0.566967105018807,Relatively Moderate,,Not Applicable,,Not Applicable,0.000579182445704,Relatively Low,5.158931155439125,Very High,38.0,North Dakota,ND,38015.0,Burleigh County,"Burleigh County, North Dakota",1632.693758608218,98443.0,12.5,2.7,19.5,5.1,4.7,17.0,23.3,11.3,5.9,0.3,13.6,17.9,7.6,1.6,5.7,3.7,11.9,1.9,2.9,0.8,3.2,0.7,4.0,0.1
38017,,Not Applicable,,Not Applicable,3.653250773993808,Very High,1.571066166642661,Very Low,7.8136135846e-05,Very Low,4.527409145626293,Relatively High,0.43343653250774,Relatively Moderate,,Not Applicable,0.4302518950854,Relatively High,0.01,Very Low,28.204936596467235,Relatively Low,2.25,Relatively High,2.629287932663048,Very High,1.346703886000703,Relatively High,,Not Applicable,,Not Applicable,0.000189323033578,Very Low,8.730650154798772,Very High,38.0,North Dakota,ND,38017.0,Cass County,"Cass County, North Dakota",1764.933843029692,186328.0,17.0,2.8,24.0,4.4,5.9,12.5,22.2,10.0,5.0,1.0,16.6,36.2,2.4,2.2,6.0,3.1,11.5,6.5,3.0,3.2,0.9,0.0,2.8,0.2
